600,2009-05-19,1558,46.98,QHYY3,3,2009-05-19,2009-01-06,133
1591,2009-11-03,1558,138.56,ZDV3V,3,2009-11-03,2009-01-06,301
1798,2009-11-17,1558,76.85,J4CHJ,3,2009-11-17,2009-01-06,315
1869,2009-11-23,1558,236.45,JP9SK,3,2009-11-24,2009-01-06,321
1903,2009-11-30,1558,102.9042,CANUH,3,2009-12-01,2009-01-06,328
1990,2009-12-08,1558,50.47,WGXUY,3,2009-12-08,2009-01-06,336
1991,2009-12-08,1558,14.21,SF5DE,3,2009-12-08,2009-01-06,336
2058,2009-12-15,1558,281.6052,85Q2P,3,2009-12-15,2009-01-06,343
2231,2010-01-05,1558,112.77,L3R8S,3,2010-01-05,2009-01-06,364
307,2009-02-10,1588,18.32,FLUWJ,3,2009-02-10,2009-02-10,0
269,2009-01-14,1625,33.22,5A8NQ,2,2009-01-14,2009-01-14,0
545,2009-05-08,1625,48.49,ZM7RS,5,2009-05-08,2009-01-14,114
624,2009-05-22,1625,36.4,ADX6Z,5,2009-05-22,2009-01-14,128
989,2009-07-31,1625,50.07,E4YCW,5,2009-07-31,2009-01-14,198
1099,2009-08-21,1625,27.39,FXP6M,5,2009-08-21,2009-01-14,219
1303,2009-09-24,1625,35.5602,4F8CJ,6,2009-09-24,2009-01-14,253
1567,2009-10-30,1625,50.38,Q5HP4,5,2009-10-30,2009-01-14,289
2567,2010-01-29,1625,33.814,RSAGK,5,2010-01-29,2009-01-14,380
1067,2009-08-18,1701,57.33,6NT9F,5,2009-08-21,2009-08-18,0
1214,2009-09-09,1701,50.493,CEQTU,5,2009-09-11,2009-08-18,22
1307,2009-09-24,1701,91.76,RKCZ4,5,2009-09-25,2009-08-18,37
1389,2009-10-08,1701,28.39,9QYWB,5,2009-10-09,2009-08-18,51
1432,2009-10-15,1701,28.79,JM2EN,5,2009-10-16,2009-08-18,58
1568,2009-10-30,1701,53.12,VF6B5,5,2009-10-30,2009-08-18,73
1872,2009-11-24,1701,51.63,AHLRY,11,2009-11-25,2009-08-18,98
2087,2009-12-18,1701,106.2787,FFZJY,5,2009-12-18,2009-08-18,122
2174,2009-12-30,1701,116.423,YKWFT,15,2010-01-04,2009-08-18,134
1336,2009-09-30,1844,53.1402,Y5YYS,5,2009-10-02,2009-09-30,0
1514,2009-10-24,1925,87.581,6H6RE,6,2009-10-29,2009-10-24,0
358,2009-03-10,2195,49.15,94DQP,3,2009-03-12,2009-03-10,0
374,2009-03-17,2195,23.27,YBPWT,3,2009-03-19,2009-03-10,7
641,2009-05-27,2195,53.77,JXVNF,3,2009-05-28,2009-03-10,78
662,2009-06-01,2195,47.58,PE48Q,3,2009-06-02,2009-03-10,83
2585,2010-01-31,2195,95.4563,PMN5Q,3,2010-02-02,2009-03-10,327
2872,2010-02-16,2195,64.84,ZSGQ6,9,2010-02-17,2009-03-10,343
2259,2010-01-07,2235,25.7177,W66VA,15,2010-01-11,2010-01-07,0
2336,2010-01-13,2235,16.54,TBTJV,15,2010-01-18,2010-01-07,6
2405,2010-01-19,2235,14.35,BD4LG,15,2010-01-25,2010-01-07,12
2804,2010-02-12,2235,35.5677,WPWWG,15,2010-02-15,2010-01-07,36
297,2009-02-04,2583,21.37,ST4GF,2,2009-02-04,2009-02-04,0
709,2009-06-11,2583,25.19,RXS2X,6,2009-06-11,2009-02-04,127
757,2009-06-18,2583,15.41,4ZWBZ,6,2009-06-18,2009-02-04,134
780,2009-06-25,2583,31.34,JEUNE,6,2009-06-25,2009-02-04,141
825,2009-07-02,2583,21.86,33DKS,6,2009-07-02,2009-02-04,148
937,2009-07-23,2583,17.14,B6G8Q,6,2009-07-23,2009-02-04,169
1089,2009-08-20,2583,35.86,ERR8E,6,2009-08-20,2009-02-04,197
1177,2009-09-03,2583,34.83,3QH8W,6,2009-09-03,2009-02-04,211
1222,2009-09-10,2583,59.49,DFQ89,6,2009-09-10,2009-02-04,218
1261,2009-09-17,2583,21.72,W4JLW,6,2009-09-17,2009-02-04,225
1305,2009-09-24,2583,15.76,PT396,6,2009-09-24,2009-02-04,232
1346,2009-10-01,2583,34.94,WEFFM,6,2009-10-01,2009-02-04,239
1382,2009-10-08,2583,28.88,4KQHY,6,2009-10-08,2009-02-04,246
1489,2009-10-22,2583,19.76,2QETX,6,2009-10-22,2009-02-04,260
1706,2009-11-11,2583,29.8002,AQCBP,11,2009-11-11,2009-02-04,280
1975,2009-12-07,2583,57.6245,RK3GG,18,2009-12-07,2009-02-04,306
2145,2009-12-28,2583,69.1302,X3FLH,18,2009-12-28,2009-02-04,327
2770,2010-02-10,2583,33.4,C3BEH,11,2010-02-10,2009-02-04,371
3048,2010-02-26,2583,30.4472,ALDXX,5,2010-02-26,2009-02-04,387
331,2009-02-21,2930,69.84,UXTWC,2,2009-02-23,2009-02-21,0
322,2009-02-17,3181,18.35,836WT,3,2009-02-17,2009-02-17,0
442,2009-04-16,3181,26.24,P2LP6,3,2009-04-16,2009-02-17,58
472,2009-04-23,3181,14.37,NC74H,3,2009-04-23,2009-02-17,65
256,2009-01-06,3190,35.48,PW8A3,2,2009-01-07,2009-01-06,0
541,2009-05-07,3190,15.05,8KWY4,5,2009-05-08,2009-01-06,121
542,2009-05-07,3190,2.99,3RKTD,5,2009-05-08,2009-01-06,121
258,2009-01-06,3194,7.37,JTGT4,3,2009-01-08,2009-01-06,0
741,2009-06-17,3194,20.62,KDC7K,4,2009-06-18,2009-01-06,162
804,2009-06-30,3194,8.18,RJFH8,5,2009-07-10,2009-01-06,175
2589,2010-01-31,3194,20.82,3G7QJ,15,2010-02-01,2009-01-06,390
2228,2010-01-05,3197,73.8033,K52DS,3,2010-01-05,2010-01-05,0
2254,2010-01-07,3197,62.9018,3J5UK,15,2010-01-08,2010-01-05,2
2309,2010-01-11,3197,56.9508,NZ357,3,2010-01-12,2010-01-05,6
2439,2010-01-21,3197,91.104,PY3MT,15,2010-01-22,2010-01-05,16
2550,2010-01-29,3197,74.07,CS5LJ,15,2010-01-29,2010-01-05,24
266,2009-01-13,3355,3.68,ACX3T,3,2009-01-13,2009-01-13,0
271,2009-01-14,3385,47.56,XLKGQ,3,2009-01-15,2009-01-14,0
433,2009-04-14,3385,41.9,MCDV4,3,2009-04-14,2009-01-14,90
1080,2009-08-19,3385,51.56,NXH8U,4,2009-08-20,2009-01-14,217
273,2009-01-15,3394,13.64,DH9T9,3,2009-01-15,2009-01-15,0
320,2009-02-17,3394,37.05,AJJ7X,3,2009-02-17,2009-01-15,33
379,2009-03-18,3394,27.52,V96EQ,3,2009-03-19,2009-01-15,62
438,2009-04-15,3394,53.96,FMAP6,3,2009-04-16,2009-01-15,90
726,2009-06-15,3394,34.52,84KQ5,3,2009-06-16,2009-01-15,151
1113,2009-08-25,3394,28.3552,F728R,3,2009-08-25,2009-01-15,222
288,2009-01-28,3616,8.06,WT9H3,3,2009-01-29,2009-01-28,0
290,2009-01-29,3640,31.84,J6Z66,3,2009-01-29,2009-01-29,0
932,2009-07-21,3640,44.27,CHELB,4,2009-07-23,2009-01-29,173
1200,2009-09-07,3640,59.91,69RAP,4,2009-09-08,2009-01-29,221
1250,2009-09-15,3640,43.96,ZSNJL,4,2009-09-17,2009-01-29,229
1300,2009-09-24,3640,43.65,6SCG2,4,2009-09-24,2009-01-29,238
1420,2009-10-14,3640,35.04,A9PY6,4,2009-10-15,2009-01-29,258
1465,2009-10-20,3640,33.32,P8L7C,4,2009-10-20,2009-01-29,264
1596,2009-11-03,3640,82.9,RXNJ5,4,2009-11-03,2009-01-29,278
1650,2009-11-10,3640,40.39,TRZ97,4,2009-11-10,2009-01-29,285
1874,2009-11-24,3640,42.4,DY74R,4,2009-11-24,2009-01-29,299
1928,2009-12-03,3640,92.0219,6Q4RJ,4,2009-12-03,2009-01-29,308
2230,2010-01-05,3640,34.6185,NJK4S,4,2010-01-06,2009-01-29,341
2318,2010-01-12,3640,52.27,ZBBGF,4,2010-01-12,2009-01-29,348
2437,2010-01-21,3640,55.78,266RH,4,2010-01-22,2009-01-29,357
296,2009-02-04,3733,15.01,C6LGB,2,2009-02-04,2009-02-04,0
306,2009-02-10,3767,73.87,257YD,3,2009-02-10,2009-02-10,0
1517,2009-10-26,3767,33.15,CEGBL,9,2009-10-28,2009-02-10,258
311,2009-02-12,3889,65.18,WZ4AS,3,2009-02-12,2009-02-12,0
490,2009-04-25,3889,230.17,8NVKP,4,2009-04-28,2009-02-12,72
670,2009-06-02,3889,113.42,Z6BUD,4,2009-06-02,2009-02-12,110
739,2009-06-16,3889,187.54,WJN5R,4,2009-06-18,2009-02-12,124
803,2009-06-30,3889,77.88,QEHCK,4,2009-06-30,2009-02-12,138
853,2009-07-09,3889,89.9,7NKYN,4,2009-07-09,2009-02-12,147
908,2009-07-16,3889,91.38,EKQ8V,4,2009-07-16,2009-02-12,154
972,2009-07-29,3889,159.28,6PKSY,4,2009-07-30,2009-02-12,167
1050,2009-08-12,3889,68.5,S32GB,4,2009-08-13,2009-02-12,181
1135,2009-08-27,3889,100.7952,FXME6,4,2009-08-27,2009-02-12,196
1210,2009-09-08,3889,60.2862,QTSFX,4,2009-09-08,2009-02-12,208
1258,2009-09-17,3889,139.4495,SC92Z,4,2009-09-17,2009-02-12,217
1339,2009-09-30,3889,99.1,76BP8,4,2009-10-01,2009-02-12,230
1427,2009-10-15,3889,157.6,YQNQX,4,2009-10-15,2009-02-12,245
1588,2009-11-03,3889,140.8005,HE69X,4,2009-11-03,2009-02-12,264
1878,2009-11-25,3889,183.1745,8MJY7,4,2009-11-25,2009-02-12,286
2171,2009-12-30,3889,74.7622,WSDDL,4,2009-12-30,2009-02-12,321
2364,2010-01-15,3889,39.38,RG2MN,4,2010-01-15,2009-02-12,337
2588,2010-01-31,3889,143.2598,JQKVS,4,2010-02-02,2009-02-12,353
2933,2010-02-19,3889,148.8822,28MQK,4,2010-02-19,2009-02-12,372
317,2009-02-16,4058,31.53,BWBJ4,2,2009-02-16,2009-02-16,0
1498,2009-10-22,4058,34.72,W392S,5,2009-10-23,2009-02-16,248
324,2009-02-18,4152,189.37,EK5QM,3,2009-02-24,2009-02-18,0
340,2009-03-01,4152,171.15,MKYZW,3,2009-03-03,2009-02-18,11
351,2009-03-08,4152,160.44,RUBA4,3,2009-03-10,2009-02-18,18
395,2009-03-29,4152,72.22,93EN2,3,2009-03-31,2009-02-18,39
409,2009-04-06,4152,137.08,6L4ZG,3,2009-04-07,2009-02-18,47
464,2009-04-22,4152,282.35,HUSRJ,3,2009-04-23,2009-02-18,63
496,2009-04-29,4152,143.98,UJMCX,3,2009-04-30,2009-02-18,70
502,2009-04-30,4152,45.15,PF28Y,3,2009-04-30,2009-02-18,71
678,2009-06-04,4152,175.24,C863J,3,2009-06-04,2009-02-18,106
796,2009-06-29,4152,101.05,WE7EA,3,2009-06-30,2009-02-18,131
881,2009-07-13,4152,103.62,FE9FN,3,2009-07-14,2009-02-18,145
917,2009-07-19,4152,104.45,7NFP2,3,2009-07-21,2009-02-18,151
1103,2009-08-23,4152,70.27,WAPC4,3,2009-08-25,2009-02-18,186
1264,2009-09-17,4152,48.29,773M3,3,2009-09-22,2009-02-18,211
1273,2009-09-19,4152,6.03,QG393,3,2009-09-22,2009-02-18,213
1572,2009-11-01,4152,134.01,TEG9Z,3,2009-11-03,2009-02-18,256
1885,2009-11-29,4152,231.9207,HVNKW,3,2009-12-01,2009-02-18,284
2198,2010-01-03,4152,262.93,KH338,15,2010-01-04,2009-02-18,319
2452,2010-01-24,4152,80.65,YJT5F,15,2010-01-25,2009-02-18,340
2612,2010-02-01,4152,210.1167,E3X8F,4,2010-02-05,2009-02-18,348
2673,2010-02-04,4152,45.96,6E2LB,4,2010-02-05,2009-02-18,351
3064,2010-02-28,4152,180.02,C5JVS,15,2010-03-01,2009-02-18,375
325,2009-02-18,4160,43.52,PXPMK,3,2009-02-19,2009-02-18,0
330,2009-02-20,4244,20.04,T8TAP,3,2009-02-24,2009-02-20,0
347,2009-03-04,4244,24.88,JERMF,3,2009-03-10,2009-02-20,12
354,2009-03-09,4244,13.4,JRZ7V,3,2009-03-10,2009-02-20,17
369,2009-03-17,4244,27.19,658U4,3,2009-03-17,2009-02-20,25
391,2009-03-25,4244,13.63,2X7GT,3,2009-03-26,2009-02-20,33
424,2009-04-12,4244,37,QUGVQ,3,2009-04-14,2009-02-20,51
497,2009-04-29,4244,31.1,36XSY,3,2009-04-30,2009-02-20,68
571,2009-05-14,4244,20.03,8WUWQ,3,2009-05-14,2009-02-20,83
645,2009-05-27,4244,33.33,GYKZW,3,2009-05-28,2009-02-20,96
776,2009-06-23,4244,31.45,VAQQX,3,2009-06-23,2009-02-20,123
843,2009-07-07,4244,18.39,PSL88,3,2009-07-07,2009-02-20,137
892,2009-07-14,4244,23.47,2EHCU,3,2009-07-14,2009-02-20,144
928,2009-07-21,4244,13.04,QJU4A,3,2009-07-21,2009-02-20,151
954,2009-07-27,4244,24.57,5G6ZR,3,2009-07-28,2009-02-20,157
1042,2009-08-11,4244,27.63,XTTGX,3,2009-08-11,2009-02-20,172
1118,2009-08-25,4244,11.12,2NDD5,3,2009-08-25,2009-02-20,186
1201,2009-09-07,4244,30.29,FCAWK,3,2009-09-08,2009-02-20,199
1332,2009-09-29,4244,31.21,SP2RT,3,2009-09-29,2009-02-20,221
1450,2009-10-19,4244,19.23,88UE4,3,2009-10-20,2009-02-20,241
1637,2009-11-09,4244,19.23,QAJFD,3,2009-11-10,2009-02-20,262
1971,2009-12-07,4244,43.09,R6MPY,18,2009-12-07,2009-02-20,290
2099,2009-12-20,4244,18.5902,EUM9Y,18,2009-12-21,2009-02-20,303
2226,2010-01-05,4244,23.79,RP8MG,3,2010-01-05,2009-02-20,319
2834,2010-02-14,4244,46.2,TRT52,18,2010-02-15,2009-02-20,359
2967,2010-02-22,4244,21.089,NR6V2,18,2010-02-22,2009-02-20,367
332,2009-02-22,4270,50.1,46LWX,3,2009-02-26,2009-02-22,0
1277,2009-09-21,4270,21.05,CE4LH,3,2009-09-22,2009-02-22,211
2851,2010-02-15,4270,18.6462,9Z9MY,3,2010-02-16,2009-02-22,358
343,2009-03-01,4433,20.22,F8RN6,2,2009-03-04,2009-03-01,0
425,2009-04-12,4516,173.07,GE59J,3,2009-04-14,2009-04-12,0
498,2009-04-29,4516,52.78,HS69H,3,2009-05-05,2009-04-12,17
631,2009-05-22,4516,41.41,RPMZ5,3,2009-05-26,2009-04-12,40
913,2009-07-17,4516,16.73,96QHQ,3,2009-07-21,2009-04-12,96
1202,2009-09-07,4516,73.35,XWLQC,3,2009-09-08,2009-04-12,148
1867,2009-11-23,4516,59.7372,3FDPF,3,2009-11-24,2009-04-12,225
2461,2010-01-24,4516,95.97,ZTTDG,6,2010-01-28,2009-04-12,287
622,2009-05-22,4577,51.19,VAG8L,5,2009-05-22,2009-05-22,0
659,2009-05-29,4577,39,7WMAP,5,2009-05-29,2009-05-22,7
663,2009-06-01,4577,43.43,RV8UU,5,2009-06-05,2009-05-22,10
714,2009-06-12,4577,60.17,BN2HQ,5,2009-06-12,2009-05-22,21
1026,2009-08-07,4577,51.02,AKWYM,5,2009-08-07,2009-05-22,77
1354,2009-10-02,4577,91.59,WFWER,5,2009-10-02,2009-05-22,133
1440,2009-10-16,4577,76.47,HLP79,5,2009-10-16,2009-05-22,147
1509,2009-10-23,4577,37.83,T6U4V,5,2009-10-23,2009-05-22,154
1605,2009-11-04,4577,70.06,5YG9A,11,2009-11-04,2009-05-22,166
1930,2009-12-03,4577,69.359,639GT,6,2009-12-03,2009-05-22,195
2143,2009-12-28,4577,61.0937,PR8HJ,15,2009-12-28,2009-05-22,220
2559,2010-01-29,4577,53.2397,45WNK,5,2010-01-29,2009-05-22,252
2717,2010-02-08,4577,99.3255,F6C7V,4,2010-02-08,2009-05-22,262
2926,2010-02-19,4577,72.046,CWKMP,5,2010-02-19,2009-05-22,273
3012,2010-02-24,4577,81.7752,T6KUG,11,2010-02-24,2009-05-22,278
356,2009-03-09,4622,49.36,PW7E6,3,2009-03-10,2009-03-09,0
406,2009-04-02,4622,28.76,5NGUY,3,2009-04-02,2009-03-09,24
473,2009-04-23,4622,12.53,XBKEB,3,2009-04-23,2009-03-09,45
553,2009-05-08,4622,27.36,CNV7M,5,2009-05-08,2009-03-09,60
568,2009-05-14,4622,56.53,PDUPG,3,2009-05-14,2009-03-09,66
573,2009-05-14,4622,9.8,7ZH5P,3,2009-05-14,2009-03-09,66
584,2009-05-15,4622,81.07,PQ8JC,5,2009-05-15,2009-03-09,67
597,2009-05-19,4622,43.01,X3SDW,3,2009-05-19,2009-03-09,71
629,2009-05-22,4622,59.43,CECYN,5,2009-05-22,2009-03-09,74
637,2009-05-26,4622,58.25,Z9PVW,3,2009-05-26,2009-03-09,78
651,2009-05-28,4622,52.04,UZKUL,3,2009-05-28,2009-03-09,80
668,2009-06-02,4622,55.71,GRSVA,3,2009-06-02,2009-03-09,85
694,2009-06-09,4622,68.54,ZW5UB,3,2009-06-09,2009-03-09,92
706,2009-06-11,4622,70.22,NHC93,6,2009-06-11,2009-03-09,94
725,2009-06-15,4622,59.48,QPDJQ,3,2009-06-16,2009-03-09,98
730,2009-06-16,4622,20.65,N5VDC,3,2009-06-16,2009-03-09,99
744,2009-06-17,4622,3.14,X2WE9,6,2009-06-18,2009-03-09,100
771,2009-06-23,4622,80.73,2EJVL,3,2009-06-23,2009-03-09,106
772,2009-06-23,4622,13.84,BN5SH,3,2009-06-23,2009-03-09,106
801,2009-06-29,4622,124,8DK94,3,2009-06-30,2009-03-09,112
818,2009-07-02,4622,46.5,E7PSB,6,2009-07-02,2009-03-09,115
841,2009-07-07,4622,67.14,JKERK,3,2009-07-07,2009-03-09,120
842,2009-07-07,4622,5.73,YRUAQ,3,2009-07-07,2009-03-09,120
929,2009-07-21,4622,41.88,HE33L,3,2009-07-21,2009-03-09,134
1001,2009-08-04,4622,34.25,CJUTS,3,2009-08-04,2009-03-09,148
1059,2009-08-14,4622,48.58,GW25V,5,2009-08-14,2009-03-09,158
1068,2009-08-18,4622,54.86,TKG9P,3,2009-08-18,2009-03-09,162
1107,2009-08-25,4622,109.14,A2U94,3,2009-08-25,2009-03-09,169
1108,2009-08-25,4622,86.13,54R6R,3,2009-08-25,2009-03-09,169
1148,2009-08-28,4622,259.34,HTPAN,5,2009-08-28,2009-03-09,172
1149,2009-08-28,4622,44.93,5638X,5,2009-08-28,2009-03-09,172
1156,2009-09-01,4622,98.28,SS8NS,3,2009-09-01,2009-03-09,176
1182,2009-09-03,4622,85.74,UHPD6,5,2009-09-04,2009-03-09,178
1186,2009-09-03,4622,63.91,K3VC6,5,2009-09-04,2009-03-09,178
1188,2009-09-04,4622,75.15,366UJ,5,2009-09-04,2009-03-09,179
1209,2009-09-08,4622,88.3428,UC3LA,3,2009-09-08,2009-03-09,183
1246,2009-09-15,4622,84.795,TH5AT,3,2009-09-15,2009-03-09,190
1269,2009-09-18,4622,79.15,5Z5ZZ,5,2009-09-18,2009-03-09,193
1285,2009-09-22,4622,151.3605,8L6VZ,3,2009-09-22,2009-03-09,197
1287,2009-09-22,4622,43.15,SSD7G,3,2009-09-22,2009-03-09,197
1315,2009-09-25,4622,28.37,GRK3V,5,2009-09-25,2009-03-09,200
1325,2009-09-29,4622,49.9887,S3YYQ,3,2009-09-29,2009-03-09,204
1366,2009-10-06,4622,78.2412,THUMB,3,2009-10-06,2009-03-09,211
1411,2009-10-13,4622,68.82,4RYRV,3,2009-10-13,2009-03-09,218
1412,2009-10-13,4622,16.45,2566V,3,2009-10-13,2009-03-09,218
1413,2009-10-13,4622,12.63,8KN48,3,2009-10-13,2009-03-09,218
1426,2009-10-15,4622,19.64,VDW3F,7,2009-10-15,2009-03-09,220
1464,2009-10-20,4622,118.42,43ZSX,3,2009-10-20,2009-03-09,225
1502,2009-10-23,4622,30.433,JZV4U,5,2009-10-23,2009-03-09,228
1504,2009-10-23,4622,26.82,RXH3H,5,2009-10-23,2009-03-09,228
1533,2009-10-27,4622,74.45,PS3VR,3,2009-10-27,2009-03-09,232
1536,2009-10-27,4622,6.9,7BESV,3,2009-10-27,2009-03-09,232
1569,2009-10-30,4622,93.87,5M76L,5,2009-10-30,2009-03-09,235
1590,2009-11-03,4622,95.13,W7AUZ,3,2009-11-03,2009-03-09,239
1615,2009-11-05,4622,24.05,DRR3D,7,2009-11-05,2009-03-09,241
1654,2009-11-10,4622,62.39,LQ3AM,3,2009-11-10,2009-03-09,246
1694,2009-11-11,4622,145.79,H546J,9,2009-11-11,2009-03-09,247
1786,2009-11-16,4622,86.72,ACHV3,15,2009-11-16,2009-03-09,252
1910,2009-12-01,4622,95.35,JGNPK,3,2009-12-01,2009-03-09,267
1967,2009-12-07,4622,109.9877,4379D,15,2009-12-07,2009-03-09,273
2019,2009-12-11,4622,46.77,EGTTQ,15,2009-12-11,2009-03-09,277
2050,2009-12-14,4622,139.2897,JZ25R,4,2009-12-15,2009-03-09,280
2051,2009-12-14,4622,94.5992,WSFSX,4,2009-12-15,2009-03-09,280
2199,2010-01-04,4622,104.73,M4BUB,15,2010-01-04,2009-03-09,301
2319,2010-01-12,4622,120.2362,ZKE6N,4,2010-01-12,2009-03-09,309
2414,2010-01-20,4622,99.27,JSD55,4,2010-01-20,2009-03-09,317
2417,2010-01-20,4622,169.8175,XXEK3,4,2010-01-20,2009-03-09,317
2474,2010-01-25,4622,145.8802,WBYNB,4,2010-01-25,2009-03-09,322
2596,2010-02-01,4622,122.04,8UPXQ,4,2010-02-01,2009-03-09,329
2698,2010-02-05,4622,81.5277,D4URE,4,2010-02-05,2009-03-09,333
2778,2010-02-11,4622,141.0612,ZHE3C,4,2010-02-11,2009-03-09,339
2808,2010-02-12,4622,76.3978,78M52,4,2010-02-12,2009-03-09,340
2920,2010-02-19,4622,73.875,TR2FE,4,2010-02-19,2009-03-09,347
2991,2010-02-23,4622,82.41,5WJXN,4,2010-02-23,2009-03-09,351
3106,2010-03-02,4622,76.31,DZJMC,4,2010-03-02,2009-03-09,358
447,2009-04-17,4640,69.19,A92BW,5,2009-04-17,2009-04-17,0
456,2009-04-17,4640,90.18,RUX8E,3,2009-04-21,2009-04-17,0
487,2009-04-24,4640,53.24,B3MXC,5,2009-04-24,2009-04-17,7
521,2009-05-01,4640,17.13,9ES2U,5,2009-05-01,2009-04-17,14
554,2009-05-08,4640,18.37,RQRD4,5,2009-05-08,2009-04-17,21
585,2009-05-15,4640,42.88,PM7EM,5,2009-05-15,2009-04-17,28
630,2009-05-22,4640,36.13,XP2KN,5,2009-05-22,2009-04-17,35
697,2009-06-09,4640,43.24,SD4DP,3,2009-06-09,2009-04-17,53
764,2009-06-19,4640,65.11,Q45TD,5,2009-06-19,2009-04-17,63
790,2009-06-26,4640,60.64,DKTPD,5,2009-06-26,2009-04-17,70
830,2009-07-02,4640,36.53,LTUVQ,6,2009-07-02,2009-04-17,76
873,2009-07-10,4640,40.6,CYH4R,5,2009-07-10,2009-04-17,84
1195,2009-09-04,4640,66.94,VBLL8,5,2009-09-04,2009-04-17,140
1239,2009-09-11,4640,34.4825,HHDK3,5,2009-09-11,2009-04-17,147
1291,2009-09-22,4640,61.88,2WN8C,3,2009-09-22,2009-04-17,158
1318,2009-09-25,4640,16.92,L8GWP,5,2009-09-25,2009-04-17,161
1441,2009-10-16,4640,60.79,LQDVN,8,2009-10-16,2009-04-17,182
1633,2009-11-06,4640,52.4352,R47BL,5,2009-11-06,2009-04-17,203
2074,2009-12-16,4640,52.08,T55N5,6,2009-12-17,2009-04-17,243
2149,2009-12-28,4640,43.51,KAMC3,15,2009-12-28,2009-04-17,255
2270,2010-01-08,4640,62.36,FPXF2,15,2010-01-08,2009-04-17,266
2362,2010-01-15,4640,73.81,QPQNP,15,2010-01-15,2009-04-17,273
2504,2010-01-26,4640,45.5012,WMAN5,3,2010-01-26,2009-04-17,284
2570,2010-01-29,4640,67.4165,CM275,15,2010-01-29,2009-04-17,287
2685,2010-02-04,4640,97.63,MHTVB,5,2010-02-05,2009-04-17,293
2696,2010-02-05,4640,93.23,4PXS7,15,2010-02-05,2009-04-17,294
2814,2010-02-12,4640,93.49,Q66CF,15,2010-02-12,2009-04-17,301
3050,2010-02-26,4640,84.73,FXRZH,15,2010-02-26,2009-04-17,315
731,2009-06-16,4642,30.22,QWMQ5,3,2009-06-16,2009-06-16,0
361,2009-03-10,4658,187.73,X2FU8,3,2009-03-12,2009-03-10,0
367,2009-03-16,4658,45.05,4TP9R,3,2009-03-17,2009-03-10,6
389,2009-03-24,4658,43.43,BB29G,3,2009-03-24,2009-03-10,14
390,2009-03-24,4658,8.79,D7FPC,3,2009-03-24,2009-03-10,14
396,2009-03-30,4658,67.13,2WWM3,3,2009-03-31,2009-03-10,20
460,2009-04-21,4658,70.47,39RWM,3,2009-04-21,2009-03-10,42
601,2009-05-19,4658,49.28,6LXSY,3,2009-05-19,2009-03-10,70
658,2009-05-29,4658,75.97,DK8S6,5,2009-05-29,2009-03-10,80
774,2009-06-23,4658,68.48,EQWCU,3,2009-06-23,2009-03-10,105
364,2009-03-15,4851,24.53,GPF2H,3,2009-03-17,2009-03-15,0
366,2009-03-15,4862,104.58,5UU6Q,3,2009-03-17,2009-03-15,0
368,2009-03-16,4903,7.14,9DGRJ,4,2009-03-17,2009-03-16,0
380,2009-03-19,4973,17.17,UYNK4,3,2009-03-19,2009-03-19,0
382,2009-03-19,4976,10.6,E5N8G,3,2009-03-19,2009-03-19,0
397,2009-03-31,5378,12.93,CLLQB,3,2009-03-31,2009-03-31,0
444,2009-04-17,5408,25.56,HBLCL,5,2009-04-17,2009-04-17,0
485,2009-04-24,5408,43.9,66XAU,5,2009-04-24,2009-04-17,7
519,2009-05-01,5408,38.67,NFTWV,5,2009-05-01,2009-04-17,14
559,2009-05-08,5408,36.76,AX28M,5,2009-05-09,2009-04-17,21
588,2009-05-15,5408,48.5,8QSR6,5,2009-05-15,2009-04-17,28
628,2009-05-22,5408,29.92,VSLM3,5,2009-05-22,2009-04-17,35
402,2009-04-01,5423,84.33,Q7YG4,3,2009-04-02,2009-04-01,0
407,2009-04-02,5441,38.75,C9LX5,3,2009-04-02,2009-04-02,0
418,2009-04-09,5441,171.5,8WJFT,3,2009-04-09,2009-04-02,7
440,2009-04-16,5441,72.92,PSYNU,3,2009-04-16,2009-04-02,14
461,2009-04-21,5441,17.02,T645J,3,2009-04-21,2009-04-02,19
462,2009-04-21,5441,18.21,G5MK7,3,2009-04-21,2009-04-02,19
471,2009-04-23,5441,72.41,CA8Z6,3,2009-04-23,2009-04-02,21
495,2009-04-28,5441,38.36,82ZSK,3,2009-04-28,2009-04-02,26
503,2009-04-30,5441,62.03,QAYCX,3,2009-04-30,2009-04-02,28
505,2009-04-30,5441,11.1,JHWZA,3,2009-04-30,2009-04-02,28
536,2009-05-07,5441,77.96,536,3,2009-05-07,2009-04-02,35
564,2009-05-12,5441,21.75,SXKRV,3,2009-05-12,2009-04-02,40
577,2009-05-14,5441,69.18,MU95A,3,2009-05-14,2009-04-02,42
615,2009-05-21,5441,74.34,TCMWT,3,2009-05-21,2009-04-02,49
616,2009-05-21,5441,7.85,3D3AR,3,2009-05-21,2009-04-02,49
647,2009-05-27,5441,79.18,UX5X4,3,2009-05-28,2009-04-02,55
672,2009-06-03,5441,57.26,F6A6B,3,2009-06-04,2009-04-02,62
693,2009-06-08,5441,41.02,ABDDH,3,2009-06-09,2009-04-02,67
728,2009-06-15,5441,65.02,XJES9,3,2009-06-16,2009-04-02,74
767,2009-06-22,5441,58.46,2AAW4,3,2009-06-23,2009-04-02,81
797,2009-06-29,5441,60.37,9LHV2,3,2009-06-30,2009-04-02,88
840,2009-07-06,5441,82.99,4A3Z7,3,2009-07-07,2009-04-02,95
